,fund_id,currency,inception_date,tag,total_assets,yield,return_ytd,years_up,years_down,category_ratio_net_annual_expense,2014_category_return,2012_return_category,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years_x,2012_fund_return,2018_return_fund,2017_return_fund,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation,category,parent_company,fund_name,bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,3yrs_treynor_ratio_fund,3_years_alpha_fund,3years_category_std,3yrs_sharpe_ratio_fund,3yrs_treynor_ratio_category,3_years_return_mean_annual_fund,fund_beta_3years,3years_fund_r_squared,3years_fund_std,category_beta_3years,fund_return_3years_y,3_years_alpha_category,3_years_return_mean_annual_category,3yrs_sharpe_ratio_category,3years_category_r_squared,3_years_return_category,category_r_squared_5years,5yrs_sharpe_ratio_fund,5_years_alpha_fund,5years_fund_r_squared,5years_fund_std,5yrs_sharpe_ratio_category,5_years_beta_fund,5yrs_treynor_ratio_fund,5_years_return_mean_annual_fund,5_years_return_mean_annual_category,5yrs_treynor_ratio_category,5_years_return_fund,5_years_alpha_category,5_years_beta_category,5years_category_std,5_years_return_category,10years_category_r_squared,10yrs_sharpe_ratio_fund,10_years_alpha_fund,10years_fund_r_squared,10years_fund_std,10yrs_sharpe_ratio_category,10_years_beta_fund,10yrs_treynor_ratio_fund,10_years_return_mean_annual_category,10yrs_treynor_ratio_category,10_years_return_fund,10_years_alpha_category,10_years_beta_category,10years_category_std,10_years_return_mean_annual_fund,10_years_return_category,investment_class_0.0,investment_class_1.0,investment_class_2.0,fund_size_0.0,fund_size_1.0,fund_size_2.0,total_assets_t,category_ratio_net_annual_expense_t
1613,a4ef5c7c-9229-49de-a4da-8eb601156c7f,USD,2004-08-25,93536,1350000000.0,3.0,1.0,13.0,1.0,0.75,1.0,4.0,1.0,3.0,8.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,91.0,0.0,4.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Short-Term Bond,Federated,Federated Short-Term Income Fund Institutional Shares,0.0,0.0,0.0,4.5,2.1,0.0,15.2,50.6,14.3,15.4,1.9,3.79,0.53,0.01,1.05,0.03,0.16,0.18,68.38,0.65,0.0,1.97,0.0,0.0,0.0,0.6,1.87,0.52,1.28,0.45,61.94,0.63,0.01,0.16,4.68,0.13,0.0,0.03,1.58,0.0,0.0,0.01,1.45,0.39,1.88,1.41,34.64,1.16,0.01,0.24,9.21,0.0,0.04,2.69,0.01,0.0,0.02,0.22,2.7,0,0,1,0,1,0,28.90627089665158,-0.2663560538002465
1614,89950c0e-3d6f-4a6e-808f-0cbe21288619,USD,2013-08-29,42524,1380000.0,10.0,10.0,4.0,1.0,1.06,8.0,16.0,-11.0,2.0,0.0,8.0,-4.0,10.0,5.0,-0.0,37.0,10.0,14.0,2.0,16.0,-3.0,11.0,1.0,0.0,14.0,0.0,7.0,4276.0,100.0,14.0,1.0,6.0,19.0,6.0,19.0,-11.0,16.0,-5.0,-2.0,0.0,0.0,23.0,34.0,1.15,0.69,0.15,10.62,14.02,9.65,3.55,20.88,20.2,0.0,0.0,20.25,Mid-Cap Blend,Barrow Funds,Barrow Value Opportunity Fund Institutional Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,4.98,-6.45,0.13,0.46,0.08,0.56,0.99,78.68,11.99,0.01,6.23,-0.04,0.01,0.01,0.81,9.67,0.8,0.39,-4.9,77.1,11.86,0.0,0.93,4.32,0.45,0.01,0.05,4.83,-0.04,0.01,0.13,6.34,0.85,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.13,0.0,-0.03,0.01,0.15,0.9,14.51,1,0,0,0,1,0,17.454827894323945,0.0591996912211203
1615,d6e644ff-6321-41ef-957d-0f7eeb3e5bb0,USD,2012-03-20,154223,107050000.0,8.0,9.0,3.0,2.0,1.86,9.0,-7.0,-6.0,-2.0,9.0,0.0,-1.0,9.0,5.0,4.0,0.0,9.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,1.0,44.0,-6.0,0.0,0.0,-3.0,0.0,-1.0,7.0,-1.0,-0.0,-19.0,19.0,-1.0,11.0,47.0,0.0,6.0,-1.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Managed Futures,Arrow Funds,Arrow Managed Futures Strategy Fund Institutional Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,-1.53,7.0,0.09,0.01,-0.05,0.13,1.56,41.82,23.05,0.01,-1.11,-0.0,-0.0,-0.0,0.42,-2.14,0.46,0.1,-1.74,38.83,19.33,0.0,1.15,0.1,0.23,0.0,0.02,0.92,-0.01,0.01,0.1,1.65,0.54,0.96,-0.3,86.08,12.74,-0.0,1.01,10.29,-0.0,-0.05,0.0,-0.04,0.01,0.09,0.9,-2.76,0,0,1,1,0,0,24.424567451353017,0.7378238793096438
1616,b42bf8d0-6d9c-44e8-aa49-2da8572873fa,USD,2008-04-29,185732,10830000000.0,3.0,3.0,10.0,0.0,0.91,2.0,8.0,-1.0,0.0,47.0,0.0,3.0,3.0,11.0,1.0,1.0,3.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,3.0,1.0,7.0,2193.0,0.0,4.0,0.0,7.0,9.0,4.0,11.0,3.0,3.0,-4.0,1.0,32.0,0.0,6.0,-3.0,0.66,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,World Bond,PIMCO,PIMCO International Bond Fund (U.S. Dollar-Hedged) Class I-2,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,6.21,5.96,2.6,0.05,1.33,0.01,0.36,0.51,45.0,2.23,0.01,4.34,0.0,0.0,0.0,0.42,2.17,0.32,1.45,2.72,46.46,2.74,0.0,0.66,6.18,0.4,0.0,0.0,4.87,-0.01,0.01,0.05,1.1,0.28,1.94,3.87,47.62,3.36,0.01,0.82,8.23,0.0,0.11,7.19,0.01,0.01,0.06,0.59,3.95,0,1,0,1,0,0,32.84128675233068,-0.09193858146067385
1617,5f90aaaa-82f6-49dd-8dcd-2698dd90980e,USD,2009-05-14,174689,728820000.0,0.0,17.0,7.0,2.0,1.06,10.0,15.0,-2.0,11.0,1.0,20.0,-2.0,17.0,10.0,2.0,36.0,17.0,16.0,8.0,28.0,14.0,28.0,6.0,0.0,16.0,0.0,-2.0,125330.0,99.0,3.0,4.0,-1.0,16.0,18.0,13.0,3.0,33.0,4.0,3.0,0.0,0.0,16.0,34.0,0.98,0.99,13.81,7.96,33.13,2.41,0.0,0.0,20.86,1.17,0.0,19.66,Large Growth,Nuveen,Nuveen Winslow Large-Cap Growth Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,15.41,3.27,0.13,1.23,0.13,1.49,1.11,78.2,13.5,0.01,18.41,0.01,0.01,0.01,0.84,15.35,0.86,0.92,1.29,81.86,13.78,0.01,1.11,11.2,1.12,0.01,0.1,13.27,-0.0,0.01,0.13,11.26,0.88,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.15,0.0,-0.01,0.01,0.14,0.9,15.94,0,1,0,1,0,0,27.785938069418055,0.0591996912211203
1618,fe08b04a-6229-4d7c-82d7-ecbecaa9dbfc,USD,2004-12-28,96398,975190000.0,2.0,13.0,10.0,4.0,0.77,6.0,15.0,-9.0,3.0,20.0,7.0,-4.0,13.0,5.0,1.0,27.0,13.0,12.0,2.0,18.0,2.0,15.0,-2.0,0.0,12.0,11.0,11.0,27330.0,55.0,8.0,1.0,-4.0,15.0,10.0,16.0,-10.0,20.0,-2.0,1.0,14.0,0.0,15.0,27.0,0.54,2.96,17.39,11.96,17.34,5.46,5.13,7.82,10.96,4.85,3.22,12.9,Allocation - 85%+ Equity,Nationwide,Nationwide Investor Destinations Aggressive Fund Class R6,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,5.58,-1.68,0.1,0.89,0.05,0.86,1.61,95.29,10.09,0.02,10.28,-0.02,0.01,0.01,0.87,9.6,0.89,0.57,-1.3,95.72,10.49,0.01,1.54,3.61,0.56,0.01,0.03,6.38,-0.02,0.02,0.11,5.99,0.91,0.94,-1.96,97.03,13.03,0.01,1.58,7.69,0.01,0.08,12.6,-0.02,0.02,0.13,1.06,12.56,1,0,0,1,0,0,28.312706311212956,-0.24368019920867887
1619,b7ce8258-6e00-40c3-bbd5-1aeb38ebd584,USD,2007-04-01,65015,1290000000.0,1.0,1.0,11.0,0.0,0.74,3.0,3.0,2.0,4.0,7.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,93.0,0.0,2.0,-1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muni Single State Short,Dimensional Fund Advisors,DFA California Short Term Municipal Bond Portfolio Institutional Class,0.0,0.0,0.0,0.0,1.06,0.0,2.0,27.02,70.98,0.0,1.02,-2.27,-0.87,0.02,-0.51,-0.02,0.06,0.24,62.49,1.03,0.0,0.76,-0.01,0.0,-0.0,0.76,1.25,0.76,0.12,-0.65,60.6,1.01,0.0,0.27,0.45,0.08,0.0,0.01,0.92,-0.01,0.01,0.02,1.51,0.74,0.72,-0.11,52.09,1.09,0.01,0.22,3.75,0.0,0.04,1.26,-0.0,0.01,0.02,0.1,2.33,0,0,1,1,0,0,28.822963565083754,-0.27779768723444354
1620,bfb53cf3-4bfe-48b4-8410-7cc75b8eba02,USD,2017-10-31,152828,15580000.0,3.0,2.0,1.0,0.0,0.88,7.0,5.0,1.0,4.0,0.0,0.0,9.0,2.0,6.0,1.0,-3.0,2.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,0.0,-1.0,0.0,0.0,-0.0,0.0,9.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,100.0,0.0,2.0,-3.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muni Single State Interm,IntegrityVikingFunds,Maine Municipal Fund Class I,0.0,0.0,0.0,3.81,3.8,0.0,39.57,0.04,54.37,2.21,6.380000000000001,-0.16,-1.26,0.03,-0.03,0.0,0.1,0.8,96.86,2.84,0.01,1.16,-0.01,0.0,0.0,0.96,1.62,0.94,0.54,-1.03,95.25,2.57,0.01,0.84,1.67,0.18,0.0,0.02,2.19,-0.01,0.01,0.03,2.64,0.93,0.79,-1.02,93.23,3.31,0.01,0.86,3.03,0.0,0.04,3.04,-0.01,0.01,0.03,0.26,3.53,0,1,0,1,0,0,21.229294578991265,-0.12350132710310632
1621,bf909efc-c9af-4ecb-b10d-db1226538e19,USD,2015-05-31,212129,834420000.0,4.0,4.0,3.0,0.0,0.93,14.0,14.0,2.0,6.0,1.0,0.0,10.0,4.0,14.0,2.0,-7.0,4.0,3.0,0.0,7.0,7.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,5.0,5.0,18.0,4.0,8.0,4.0,2.0,99.0,0.0,4.0,-6.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Yield Muni,Russell,Russell Investments Tax-Exempt High Yield Bond Fund Class S,12.94,0.0,6.59,15.77,7.835,4.66,14.5,3.37,6.8,35.37,8.23,3.5,2.18,0.04,0.92,0.03,0.42,1.08,81.97,4.1,0.01,5.06,0.01,0.0,0.01,0.84,3.85,0.81,0.55,-0.49,82.36,10.34,0.01,0.97,4.04,0.41,0.0,0.04,0.0,0.01,0.01,0.04,5.26,0.75,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.05,0.0,0.01,0.01,0.06,0.9,7.43,0,1,0,0,0,1,28.030153350134857,-0.07116066400982962
1622,14a4c68c-ad34-4f67-b776-1746f2664064,USD,2011-05-01,83060,44280000.0,1.0,15.0,4.0,3.0,1.28,12.0,32.0,-7.0,10.0,2.0,13.0,-10.0,15.0,1.0,4.0,-4.0,15.0,15.0,1.0,15.0,2.0,20.0,-4.0,0.0,15.0,0.0,1.0,6913.0,98.0,2.0,4.0,-16.0,20.0,7.0,54.0,-11.0,21.0,-1.0,3.0,0.0,0.0,17.0,3.0,1.5,0.0,0.0,0.0,2.24,2.05,0.0,0.0,0.0,94.65,0.0,1.06,Global Real Estate,Salient Funds,Salient Global Real Estate Fund Investor Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,5.61,-3.28,0.11,0.51,0.06,0.61,0.99,70.56,11.88,0.01,6.86,-0.02,0.01,0.0,0.53,6.27,0.53,0.36,-1.25,68.69,12.51,0.0,0.94,4.02,0.44,0.01,0.07,4.57,0.01,0.01,0.12,6.08,0.71,0.7,-0.61,74.22,16.6,0.01,1.03,10.49,0.01,0.13,11.22,0.02,0.01,0.16,1.0,13.14,1,0,0,0,1,0,22.93898024739257,0.26415400380813203
1623,f2cc6f07-bf9d-4207-b925-08395ef1c18d,USD,1998-07-14,61010,5510000000.0,3.0,17.0,16.0,4.0,1.22,28.0,18.0,-6.0,17.0,1.0,5.0,8.0,17.0,32.0,3.0,5.0,17.0,16.0,2.0,6.0,19.0,51.0,8.0,0.0,16.0,0.0,8.0,13554.0,99.0,7.0,5.0,6.0,27.0,8.0,17.0,-4.0,8.0,2.0,4.0,0.0,0.0,27.0,2.0,0.88,10.07,0.0,1.44,0.73,0.0,0.0,0.0,0.0,86.33,0.0,1.44,Real Estate,Cohen & Steers,"Cohen & Steers Real Estate Securities Fund, Inc. Class Institutional",0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,8.62,0.02,0.13,0.52,0.07,0.68,0.73,31.36,13.04,0.01,7.55,-0.01,0.01,0.0,0.3,6.0,0.28,0.77,6.75,27.18,13.94,0.01,0.66,15.71,0.96,0.01,0.12,11.13,0.04,0.01,0.14,8.29,0.46,1.04,8.55,46.87,18.84,0.01,0.93,21.06,0.01,0.19,19.97,0.07,0.01,0.18,1.67,17.24,1,0,0,0,1,0,31.538240354865525,0.20997328871750162
1624,d1d6fe64-a011-4a74-90f6-b0cbceb96369,USD,2014-09-14,31940,19990000.0,3.0,7.0,2.0,2.0,1.08,-1.0,18.0,-5.0,1.0,6.0,0.0,2.0,7.0,2.0,1.0,-8.0,7.0,5.0,0.0,10.0,-2.0,0.0,-4.0,0.0,5.0,0.0,12.0,0.0,0.0,11.0,0.0,1.0,14.0,4.0,19.0,-10.0,9.0,-6.0,1.0,93.0,0.0,12.0,-7.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emerging Markets Bond,Allianz Funds,AllianzGI Emerging Markets Debt Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,2.82,2.2,0.06,0.51,0.05,0.36,1.02,26.8,5.77,0.01,4.18,0.03,0.0,0.01,0.25,5.35,0.15,0.55,-0.49,82.36,10.34,0.0,0.97,4.04,0.41,0.0,0.05,0.0,0.01,0.01,0.07,3.37,0.17,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.07,0.0,0.04,0.01,0.08,0.9,8.24,0,1,0,1,0,0,21.632585056292527,0.0785903132890711
1625,99ac10ce-9554-42d6-a295-4dc0d9c9132c,USD,2002-03-06,54566,98640000000.0,1.0,12.0,13.0,3.0,0.94,11.0,15.0,-6.0,7.0,6.0,8.0,-1.0,12.0,9.0,1.0,31.0,12.0,13.0,2.0,20.0,5.0,17.0,3.0,0.0,13.0,0.0,12.0,98227.0,94.0,10.0,2.0,-2.0,14.0,13.0,17.0,-7.0,23.0,-1.0,1.0,0.0,0.0,14.0,32.0,0.91,3.65,12.94,10.39,26.77,5.81,8.76,7.46,12.42,1.85,0.53,9.42,Large Blend,American Funds,American Funds Fundamental Investors Class 529-E,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,12.67,0.39,0.11,1.12,0.11,1.04,0.9,93.47,9.98,0.01,12.7,-0.01,0.01,0.01,0.92,11.84,0.93,0.84,-0.53,95.42,10.99,0.01,0.96,9.48,0.84,0.01,0.08,9.91,-0.02,0.01,0.12,8.91,0.94,1.08,-1.23,96.32,13.01,0.01,1.01,14.05,0.01,0.14,14.58,-0.01,0.01,0.13,1.21,14.54,0,1,0,1,0,0,37.28279098383588,-0.06084838954738362
1626,3a9a0954-61d5-4110-bf16-78d4c83f8751,USD,1999-08-11,87110,4850000000.0,5.0,5.0,16.0,3.0,1.03,4.0,12.0,-2.0,3.0,2.0,0.0,3.0,5.0,2.0,1.0,3.0,5.0,4.0,0.0,6.0,4.0,0.0,-4.0,0.0,4.0,8.0,8.0,0.0,0.0,8.0,0.0,3.0,11.0,5.0,13.0,-2.0,5.0,-2.0,1.0,88.0,0.0,11.0,2.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Multisector Bond,Franklin Templeton Investments,Franklin Strategic Income Fund Advisor Class,19.28,0.0,6.95,-2.14,5.33,21.52,8.13,23.12,5.94,17.2,3.46,7.34,3.12,0.03,1.23,0.06,0.4,0.48,25.09,2.79,0.0,4.84,0.03,0.0,0.01,0.29,4.58,0.24,0.44,0.79,10.4,3.53,0.01,0.4,3.84,0.2,0.0,0.0,2.33,0.01,0.0,0.03,2.93,0.21,1.23,4.36,8.07,4.8,0.01,0.48,12.53,0.01,-0.02,6.45,0.04,0.01,0.05,0.53,6.69,0,0,1,0,0,1,31.29505604108664,0.029797080595735048
1627,b931b21e-c7af-40ce-9eac-55c6f189355e,USD,1960-05-12,175895,287500000.0,0.0,10.0,43.0,15.0,1.11,3.0,16.0,-10.0,2.0,6.0,15.0,-8.0,10.0,6.0,1.0,16.0,10.0,12.0,3.0,24.0,6.0,19.0,5.0,0.0,12.0,0.0,4.0,101129.0,94.0,6.0,3.0,5.0,16.0,12.0,19.0,-5.0,29.0,-2.0,3.0,0.0,0.0,14.0,25.0,1.36,1.88,26.29,4.34,12.32,1.22,1.12,18.62,13.71,0.0,0.0,20.5,World Large Stock,Virtus,Virtus Vontobel Global Opportunities Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,13.54,4.92,0.11,1.03,0.1,0.97,0.77,66.16,10.04,0.01,11.75,0.03,0.01,0.01,0.73,9.96,0.78,0.8,6.63,68.71,10.42,0.0,0.72,11.4,0.77,0.01,0.06,9.01,0.04,0.01,0.11,5.89,0.84,1.1,7.08,74.08,12.01,0.01,0.66,20.2,0.01,0.14,13.7,0.04,0.01,0.14,1.14,11.79,0,1,0,1,0,0,26.13260309814227,0.10737086859268898
1628,18af57f1-6038-468f-90b4-2a9c938d181b,USD,2001-07-24,96425,21380000.0,0.0,12.0,10.0,7.0,1.13,-4.0,18.0,-14.0,-3.0,0.0,12.0,-12.0,12.0,-5.0,2.0,12.0,12.0,13.0,3.0,31.0,-1.0,18.0,-3.0,0.0,13.0,0.0,-2.0,41970.0,100.0,-2.0,2.0,-10.0,19.0,8.0,17.0,-12.0,29.0,1.0,3.0,0.0,0.0,15.0,19.0,2.14,0.97,7.03,12.78,13.67,9.04,0.46,26.04,15.17,0.0,0.0,14.83,Foreign Large Growth,Gabelli,GAMCO International Growth Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,7.89,0.99,0.12,0.67,0.05,0.7,0.87,74.24,10.63,0.01,8.12,0.0,0.01,0.01,0.81,8.05,0.83,0.23,0.46,83.21,11.44,0.0,0.87,2.27,0.28,0.0,0.03,2.77,0.01,0.01,0.12,3.86,0.91,0.64,1.18,89.72,15.25,0.01,0.92,9.73,0.01,0.1,9.37,0.02,0.01,0.15,0.85,9.97,0,1,0,1,0,0,21.741854025546193,0.12636054734258798
1629,744f3517-a970-41a6-9a6c-48896ecdcbb7,USD,2005-10-24,80810,732970000.0,2.0,2.0,12.0,1.0,0.74,3.0,3.0,2.0,4.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,100.0,0.0,2.0,-1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muni Single State Short,Fidelity Investments,Fidelity California Limited Term Tax-Free Bond Fund,0.0,0.0,0.0,2.08,16.75,0.0,26.67,-0.66,61.22,10.69,2.99,-0.07,-0.76,0.02,-0.01,-0.02,0.11,0.51,87.79,1.89,0.0,1.26,-0.01,0.0,-0.0,0.76,1.25,0.76,0.54,-0.6,86.63,1.64,0.0,0.51,1.73,0.14,0.0,0.01,1.68,-0.01,0.01,0.02,1.51,0.74,1.02,0.0,80.46,1.82,0.01,0.44,4.25,0.0,0.04,2.32,-0.0,0.01,0.02,0.19,2.33,0,0,1,0,1,0,27.79616687327475,-0.27779768723444354
1630,bc2633eb-8154-4fd5-be63-70de21564aac,USD,2018-01-22,201347,992650000.0,3.0,3.0,0.0,0.0,0.76,5.0,7.0,-0.0,4.0,11.0,0.0,6.0,3.0,6.0,2.0,-2.0,3.0,3.0,0.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,8.0,3.0,8.0,-1.0,4.0,-0.0,2.0,86.0,0.0,8.0,-1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intermediate-Term Bond,Paydenfunds,Payden Core Bond Fund SI Class,0.0,0.0,0.0,3.0,8.31,0.0,7.0,56.0,4.0,30.0,5.55,1.95,1.01,0.03,0.62,0.01,0.25,0.85,88.05,2.68,0.01,2.96,0.0,0.0,0.0,0.88,2.37,0.84,0.89,0.67,86.67,2.58,0.01,0.84,2.75,0.26,0.0,0.02,3.13,0.0,0.01,0.03,2.51,0.75,1.31,1.05,70.16,3.06,0.01,0.9,4.51,0.0,0.05,4.52,0.01,0.01,0.03,0.37,4.56,1,0,0,0,1,0,28.344950341998278,-0.2549840012739943
1631,65494f1d-d818-4c24-a688-7bf2be08015e,USD,2006-12-28,237068,3680000000.0,1.0,12.0,9.0,3.0,0.45,5.0,16.0,-8.0,3.0,2.0,8.0,-4.0,12.0,6.0,1.0,26.0,12.0,12.0,2.0,21.0,3.0,17.0,0.0,0.0,12.0,0.0,8.0,44196.0,88.0,8.0,2.0,-3.0,16.0,11.0,18.0,-8.0,22.0,-2.0,1.0,10.0,0.0,14.0,23.0,0.72,2.54,17.91,10.17,19.25,4.27,4.31,7.47,14.73,2.7,4.26,12.38,Target-Date 2055,T. Rowe Price,T. Rowe Price Retirement 2055 Fund,5.4,0.0,1.32,0.94,11.04,5.17,8.77,60.68,2.77,14.96,6.47,6.57,-0.23,0.09,1.03,0.06,0.9,1.47,95.52,9.21,0.01,10.95,-0.01,0.01,0.01,0.96,10.1,0.96,0.69,0.0,95.84,10.03,0.01,1.48,4.52,0.64,0.01,0.04,7.47,-0.01,0.01,0.1,6.49,0.97,1.03,-0.8,97.07,12.83,0.01,1.56,8.51,0.01,0.08,13.68,-0.02,0.02,0.13,1.14,12.71,0,1,0,1,0,0,30.771915094846452,-0.6480374180168306
1632,c249ae86-1399-4bc0-a9c3-87f734e910cd,USD,2010-02-28,182420,1780000000.0,1.0,13.0,6.0,2.0,0.94,11.0,15.0,-6.0,7.0,3.0,11.0,-1.0,13.0,12.0,1.0,32.0,13.0,13.0,3.0,20.0,10.0,17.0,2.0,0.0,13.0,0.0,8.0,83839.0,97.0,10.0,2.0,-0.0,13.0,12.0,13.0,-4.0,20.0,-1.0,2.0,0.0,0.0,14.0,32.0,1.22,4.51,15.44,9.92,23.35,2.98,5.32,5.69,14.21,3.39,3.35,11.84,Large Blend,Principal Funds,Principal Capital Appreciation Fund R-2 Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,11.05,-1.02,0.11,1.02,0.11,1.01,0.98,98.71,10.6,0.01,12.13,-0.01,0.01,0.01,0.92,11.84,0.93,0.82,-0.93,98.45,10.97,0.01,0.97,9.06,0.82,0.01,0.08,9.62,-0.02,0.01,0.12,8.91,0.94,1.09,-1.16,97.42,12.92,0.01,1.0,14.14,0.01,0.14,14.65,-0.01,0.01,0.13,1.22,14.54,0,1,0,1,0,0,29.415317419197482,-0.06084838954738362
1633,a3c4b4c4-8736-4425-bbf2-2e9d48d0d199,USD,2013-05-09,142118,25580000.0,0.0,8.0,2.0,3.0,2.17,3.0,12.0,-6.0,-1.0,25.0,6.0,-3.0,8.0,-15.0,0.0,10.0,8.0,6.0,2.0,11.0,-4.0,12.0,-2.0,0.0,6.0,1.0,24.0,7321.0,75.0,2.0,1.0,-3.0,10.0,5.0,14.0,-13.0,2.0,-2.0,-1.0,0.0,0.0,11.0,15.0,3.21,2.39,21.77,18.83,8.18,2.79,1.37,2.93,6.52,2.89,1.59,30.75,Long-Short Equity,LoCorr Funds,LoCorr Dynamic Equity Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.32,-3.23,0.08,0.43,0.08,0.47,0.63,45.16,10.04,0.01,5.28,-0.03,0.0,0.0,0.55,4.36,0.55,0.12,-6.27,47.52,12.42,0.0,0.77,1.05,0.2,0.0,0.02,1.61,-0.03,0.01,0.09,2.75,0.54,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.11,0.0,-0.02,0.01,0.1,0.9,7.08,1,0,0,0,1,0,22.034425440481524,0.9629616517975632
